% habitat loss	avg_fst_nei	% short_term_species_wide_pi	% long_term_species_wide_pi	% short_term_per-deme_pi	% long_term_per-deme_pi
0.2	0.915571386855336	97.45402628266069	83.97314457199792	105.06315910630705	85.54750037428917
0.3	0.915571386855336	95.12354930202736	75.69095538305982	104.60787557568894	77.36249418217443
0.4	0.915571386855336	92.15642804186484	67.30783206502115	102.93008792758496	68.48699615484536
0.5	0.915571386855336	88.60486790467552	58.91330511192364	100.00000000000142	58.88853619374438
0.6000000000000001	0.915571386855336	84.52803502327052	50.63431955343643	95.60486810862469	48.54366385173334
0.7000000000000001	0.915571386855336	80.00069714570543	42.65570663746627	89.2482903234001	37.443385189965554
0.8	0.915571386855336	75.11983586038123	35.258345839026816	79.74736357477886	25.602383329403573
0.9	0.915571386855336	69.902481192806	28.755751302432426	63.3457444857521	13.082540880300526
0.0	0.9003534375141046	100.0	100.0	100.0	100.0
0.1	0.9003534375141046	99.10436017905666	91.71482766619482	104.04861064353706	92.71074868299074
0.2	0.9003534375141046	97.46874007755395	83.2845517569082	105.04662037193029	84.86130885232923
0.3	0.9003534375141046	95.14447501722223	74.75803223234965	104.59968744092576	76.42342189259367
0.4	0.9003534375141046	92.18246558437822	66.20133472515106	102.92730104770973	67.37218118419452
0.5	0.9003534375141046	88.63576065085978	57.70402580485475	99.99999999999862	57.68801525624689
0.6000000000000001	0.9003534375141046	84.56492057244078	49.389176553046994	95.60904842843335	47.35950482655827
0.7000000000000001	0.9003534375141046	80.04616137292282	41.43192553823465	89.26739597117277	36.38744833605447
0.8	0.9003534375141046	75.17694926288509	34.09495792548934	79.81351851227603	24.791746529772908
0.9	0.9003534375141046	69.97151916521054	27.67384046611022	63.56250420816638	12.629302804831296
0.0	0.8827440506543921	100.0	100.0	100.0	100.0
0.1	0.8827440506543921	99.11479386920692	91.37609816683063	104.01542728924682	92.37382799335798
0.2	0.8827440506543921	97.49138491811512	82.66893212606773	105.01770474820897	84.24051148074676
0.3	0.8827440506543921	95.18000086973377	73.92951712544492	104.57944365570168	75.58148868260966
0.4	0.8827440506543921	92.23119430146936	65.22435262371758	102.91654176401244	66.38159747377807
0.5	0.8827440506543921	88.69830977186751	56.64099860291707	99.99999999999869	56.63059052951669
0.6000000000000001	0.8827440506543921	84.64254679361044	48.297050227469654	95.6251873539748	46.32525801911974
0.7000000000000001	0.8827440506543921	80.14057281582488	40.35714453585169	89.3146314700224	35.472460248412276
0.8	0.8827440506543921	75.28899007471995	33.0662640293315	79.92918100715622	24.09428429191026
0.9	0.8827440506543921	70.0970847625841	26.704873531065232	63.8611543967589	12.241702787266798
0.0	0.8625091979135794	100.0	100.0	100.0	100.0
0.1	0.8625091979135794	99.12841449264293	91.07579821410216	103.97244570286833	92.07028867892693
0.2	0.8625091979135794	97.52232073413187	82.12641369944421	104.97577788369779	83.68570612888368
0.3	0.8625091979135794	95.23070328817958	73.20319222156859	104.54669998942813	74.83504051046422
0.4	0.8625091979135794	92.30342673492967	64.37135360697455	102.89757411331789	65.51022825664397
0.5	0.8625091979135794	88.79360627797402	55.71499987949519	100.0	55.70749672229584
0.6000000000000001	0.8625091979135794	84.76236342338879	47.34525832397685	95.65363883001943	45.42895815217845
0.7000000000000001	0.8625091979135794	80.28586805447588	39.415981578301654	89.39103335799724	34.6848786581182
0.8	0.8625091979135794	75.45856003669414	32.15523652984463	80.09688846520007	23.497561378141825
0.9	0.8625091979135794	70.28268664297748	25.831110344110886	64.24798867417246	11.911792676780642
0.0	0.8394400938338028	100.0	100.0	100.0	100.0
0.1	0.8394400938338028	99.14539955403112	90.81365625294418	103.91885705272648	91.80002955232831
0.2	0.8394400938338028	97.56197715621548	81.6550257034117	104.92002396710774	83.19522560684067
0.3	0.8394400938338028	95.29731478482047	72.57437645255204	104.5008296851818	74.17973727149466
0.4	0.8394400938338028	92.40024941041072	63.63441442656674	102.87004074023567	64.75046660001018
0.5	0.8394400938338028	88.92316024928353	54.91483690830091	100.0000000000012	54.907926868354
0.6000000000000001	0.8394400938338028	84.92640583206625	46.51978422511919	95.69493888964831	44.657443290479485
0.7000000000000001	0.8394400938338028	80.48475089247638	38.5924013595034	89.49806406791234	34.010862766659464
0.8	0.8394400938338028	75.68922044067085	31.34476221727735	80.31990413157148	22.989496881551098
0.9	0.8394400938338028	70.5330094430984	25.035027639274414	64.73028652545439	11.632122750831805
0.0	0.8133708385376718	100.0	100.0	100.0	100.0
0.1	0.8133708385376718	99.16592688806226	90.58840577403662	103.85377666301613	91.5618922675482
0.2	0.8133708385376718	97.61081612599811	81.25124475110965	104.84947978704217	82.76571737146709
0.3	0.8133708385376718	95.38066431207125	72.03669430962483	104.44105153584955	73.60937429574443
0.4	0.8133708385376718	92.52294072803555	63.00412770975699	102.83347979605637	64.09307679259342
0.5	0.8133708385376718	89.08879820279107	54.22829343536514	100.00000000000237	54.22000028425338
0.6000000000000001	0.8133708385376718	85.13717673545459	45.806170197147914	95.74978030591843	43.997193800934646
0.7000000000000001	0.8133708385376718	80.74056790970246	37.870497579080784	89.63754641635224	33.43688104580584
0.8	0.8133708385376718	75.98537954116455	30.618303059931968	80.60208085182893	22.55870539059687
0.9	0.8133708385376718	70.8538512469303	24.29987928174921	65.31601003285607	11.395860259213888
0.0	0.7841980400542045	100.0	100.0	100.0	100.0
0.1	0.7841980400542045	99.19015229163068	90.39806030608058	103.77629328837996	91.3539569143331
0.2	0.7841980400542045	97.66928158076561	80.91050426308024	104.76308864365802	82.39269754681257
0.3	0.7841980400542045	95.48159504710158	71.58274950271124	104.36647632022549	73.11661715312157
0.4	0.7841980400542045	92.67285513493488	62.470354313311674	102.78735369694505	63.528004055410804
0.5	0.7841980400542045	89.29251478326697	53.642876927270514	100.0	53.631531713244875
0.6000000000000001	0.7841980400542045	85.39747034766678	45.190195146293135	95.81896945458357	43.43495939920127
0.7000000000000001	0.7841980400542045	81.0571157263608	37.23507118084313	89.81155525280799	32.950133412669075
0.8	0.7841980400542045	76.35210338231663	29.96038608886688	80.9476454253679	22.194709785620777
0.9	0.7841980400542045	71.25198012856225	23.61013203569887	66.01336040457927	11.196848336116282
0.0	0.7519009717265037	100.0	100.0	100.0	100.0
0.1	0.7519009717265037	99.21818229684347	90.24015918749295	103.68553546778385	91.17381458868013
0.2	0.7519009717265037	97.73773655374141	80.62762511073662	104.65977678283377	82.07103343855408
0.3	0.7519009717265037	95.6008594607835	71.20466620019425	104.2761739997416	72.69360814434307
0.4	0.7519009717265037	92.85127246666961	62.022799968217356	102.73109120951301	63.04500809598716
0.5	0.7519009717265037	89.53627604802303	53.14636740693442	100.0	53.130599641645105
0.6000000000000001	0.7519009717265037	85.7101337170031	44.65835601504059	95.90336318572938	42.9581916489959
0.7000000000000001	0.7519009717265037	81.43837087618672	36.67203641055647	90.02226066726999	32.538814889866686
0.8	0.7519009717265037	76.79483504377326	29.35695894496895	81.36089286866489	21.888050652826184
0.9	0.7519009717265037	71.73488479776798	22.951815432589754	66.83018078995215	11.02961928732638
0.0	0.7165602621947609	100.0	100.0	100.0	100.0
0.1	0.7165602621947609	99.25004344641806	90.11196748596943	103.58075496814736	91.0187981616763
0.2	0.7165602621947609	97.81638993135827	80.3971494096363	104.53855380300281	81.79533283664827
0.3	0.7165602621947609	95.73899429071527	70.89448937285475	104.16926325083402	72.33243215704901
0.4	0.7165602621947609	93.05921479868846	61.6514229485239	102.66414389116801	62.634124280872506
0.5	0.7165602621947609	89.82177548317324	52.727189876571224	99.99999999999778	52.70593388650327
0.6000000000000001	0.7165602621947609	86.07776384865666	44.19818563895188	96.00378416324189	42.5553127899699
0.7000000000000001	0.7165602621947609	81.88813639315806	36.16869136740598	90.2717190813832	32.19225344036811
0.8	0.7165602621947609	77.31900877616064	28.79564483158572	81.84578478798649	21.6303179524375
0.9	0.7165602621947609	72.31039195234882	22.312815983500197	67.77320528667387	10.889375449551586
0.0	0.6783726926846099	100.0	100.0	100.0	100.0
0.1	0.6783726926846099	99.28565069316252	90.01062524537114	103.46142484542882	90.88616385961018
0.2	0.6783726926846099	97.90521779779343	80.21357800128641	104.39863586732872	81.56023664182347
0.3	0.6783726926846099	95.89618219442997	70.64445579917754	104.04502281735614	72.02544938354843
0.4	0.6783726926846099	93.29723869155143	61.3466963672137	102.58605667324947	62.285972951270296
0.5	0.6783726926846099	90.15015059827294	52.37464303584959	100.00000000000328	52.347153360397556
0.6000000000000001	0.6783726926846099	86.50234669540723	43.798443265735884	96.12091499013293	42.215856109556185
0.7000000000000001	0.6783726926846099	82.40960680047357	35.71388610706972	90.56161342617595	31.900954170664686
0.8	0.6783726926846099	77.92955208717714	28.265921247859815	82.4054565306917	21.414128058920063
0.9	0.6783726926846099	72.98612652322856	21.68313158111872	68.84717639114513	10.771948863384084
0.0	0.6376595067487542	100.0	100.0	100.0	100.0
0.1	0.6376595067487542	99.32477891292936	89.93324993074793	103.3273462386279	90.77322438099625
0.2	0.6376595067487542	98.00388743149927	80.07152450288005	104.23958639325097	81.36062299920131
0.3	0.6376595067487542	96.07211198861688	70.4471588960991	103.90302060607443	71.76551341773275
0.4	0.6376595067487542	93.56521793470873	61.099756453926766	102.49655018890115	61.99194486994528
0.5	0.6376595067487542	90.52167721389273	52.079019292045125	99.99999999999892	52.04488761899552
0.6000000000000001	0.6376595067487542	86.9848552005046	43.44921052642771	96.25517471664611	41.93051156350192
0.7000000000000001	0.6376595067487542	83.00486570306698	35.29811292318034	90.89295191915603	31.65657821505703
0.8	0.6376595067487542	78.63028205037581	27.759234505614856	83.0416544269907	21.233065306782642
0.9	0.6376595067487542	73.7688038486591	21.055084562792423	70.05388385234464	10.673748649438851
0.0	0.5948658327400556	100.0	100.0	100.0	100.0
0.1	0.5948658327400556	99.36704261859592	89.87700126288578	103.17875406664633	90.6774391089813
0.2	0.5948658327400556	98.11169487426722	79.96580533402273	104.06146345331197	81.19173707195404
0.3	0.5948658327400556	96.26585447471089	70.29563522613614	103.74325155070692	71.54609751619687
0.4	0.5948658327400556	93.86213960048072	60.90246922310225	102.39560937248902	61.744291857945925
0.5	0.5948658327400556	90.93546915893496	51.83164789962979	99.99999999999892	51.790813526874715
0.6000000000000001	0.5948658327400556	87.52483727959053	43.141918644853625	96.40658594126485	41.69110574495989
0.7000000000000001	0.5948658327400556	83.67434714319835	34.91353351868951	91.26574638168206	31.451879329582383
0.8	0.5948658327400556	79.42322254930505	27.269050133391577	83.75414618674665	21.0816028629944
0.9	0.5948658327400556	74.66336763726358	20.42347514868944	71.39121340017523	10.591702688223915
0.0	0.5505494683250027	100.0	100.0	100.0	100.0
0.1	0.5505494683250027	99.41188928223033	89.8391198916667	103.016408120872	90.59646916038831
0.2	0.5505494683250027	98.22752851664141	79.8914868677858	103.86495728441018	81.04926238380493
0.3	0.5505494683250027	96.47577433647548	70.18340003926885	103.56626972246107	71.36135163141795
0.4	0.5505494683250027	94.18594239613523	60.74744454702732	102.28356929398366	61.53614900445235
0.5	0.5505494683250027	91.3892207179514	51.62488698619862	99.99999999999895	51.57763362662314
0.6000000000000001	0.5505494683250027	88.12003855130892	42.869324776131926	96.57464605902135	41.4905395560556
0.7000000000000001	0.5505494683250027	84.4163111877202	34.55394932716549	91.67870398092093	31.280615802280103
0.8	0.5505494683250027	80.3078955565898	26.790831133713567	84.54017086235716	20.95501376128716
0.9	0.5505494683250027	75.67202474897445	19.785644989809054	72.85232691215397	10.523198214608499
0.0	0.5053584162634499	100.0	100.0	100.0	100.0
0.1	0.5053584162634499	99.45861072436738	89.81695109930413	102.84165378615941	90.52820537028114
0.2	0.5053584162634499	98.34987021486803	79.8439089490966	103.65149661339277	80.9293488633932
0.3	0.5053584162634499	96.69949866000975	70.1044551474109	103.37329531649739	71.20611018968292
0.4	0.5053584162634499	94.53342844030661	60.628020689693976	102.1611859720285	61.36151042863174
0.5	0.5053584162634499	91.87903466058746	51.45208324187841	100.00000000000107	51.39901727303502
0.6000000000000001	0.5053584162634499	88.7661150843784	42.62544871470879	96.75822104195885	41.32270125913635
0.7000000000000001	0.5053584162634499	85.22640183712191	34.21471656935904	92.12897759484125	31.137450428071254
0.8	0.5053584162634499	81.28066771694401	26.321934274073698	85.39401354642574	20.849279585830974
0.9	0.5053584162634499	76.79327321634058	19.14141747248288	74.42511592455791	10.466024337107417
0.0	0.4599981253483828	100.0	100.0	100.0	100.0
0.1	0.4599981253483828	99.50637458359233	89.80796261556632	102.65643701767726	90.47077659991433
0.2	0.4599981253483828	98.47684135653331	79.81869964945496	103.42330093127782	80.82861059754414
0.3	0.4599981253483828	96.93395787568481	70.05328627048753	103.1662748502624	71.07586693800752
0.4	0.4599981253483828	94.90027545769715	60.53823540801771	102.02967821744828	61.21517577300663
0.5	0.4599981253483828	92.3993768308472	51.30751170312152	100.0	51.249520320857336
0.6000000000000001	0.4599981253483828	89.4564940727408	42.405477189010746	96.95548267382654	41.182367615856016
0.7000000000000001	0.4599981253483828	86.09736559177188	33.892607851389556	92.61202534938812	31.017847303405095
0.8	0.4599981253483828	82.33425604954728	25.861420139136076	86.30679627489087	20.761001668518762
0.9	0.4599981253483828	78.02106343683698	18.49288993221228	76.09206684090474	10.41831828228779
0.0	0.4151911582524585	100.0	100.0	100.0	100.0
0.1	0.4151911582524585	99.5542742059701	89.80976243482732	102.46326213872088	90.42254455201966
0.2	0.4151911582524585	98.60629422886706	79.81179052136153	103.18335916240981	80.74410372352148
0.3	0.4151911582524585	97.17550516746883	70.02486014791464	102.94787501735794	70.96672944426993
0.4	0.4151911582524585	95.28116505730426	60.47279310343106	101.89072762263365	61.092680180357185
0.5	0.4151911582524585	92.94318700232795	51.18630331710635	100.00000000000209	51.124494643125296
0.6000000000000001	0.4151911582524585	90.18243145039638	42.20564189368171	97.16390856605369	41.06510181380147
0.7000000000000001	0.4151911582524585	87.01900577700263	33.58562659780124	93.12162495950164	30.91797112931832
0.8	0.4151911582524585	83.45750390442595	25.409784106951722	87.26656335036385	20.687317731710365
0.9	0.4151911582524585	79.34425873940842	17.84407271273689	77.8306407515172	10.378516303462192
0.0	0.3716335958361551	100.0	100.0	100.0	100.0
0.1	0.3716335958361551	99.60139123992533	89.82011908535102	102.2650885496714	90.38208996204142
0.2	0.3716335958361551	98.73594040572681	79.81943603417616	102.93532411916857	80.67329239214843
0.3	0.3716335958361551	97.4201071843645	70.01462547254171	102.72139816711514	70.87536250260041
0.4	0.3716335958361551	95.67002545441972	60.42703218148044	101.7464283766375	60.990216807586414
0.5	0.3716335958361551	93.50215529513576	51.08436510630462	100.00000000000104	51.019995182211474
0.6000000000000001	0.3716335958361551	90.93329353581682	42.02307845652239	97.38035743504689	40.96715384817312
0.7000000000000001	0.3716335958361551	87.97842665830429	33.29278695026572	93.65007094340287	30.834592490646724
0.8	0.3716335958361551	84.63552149391191	24.96862882133388	88.258703523332	20.625825565027153
0.9	0.3716335958361551	80.7465541534086	17.200396796431672	79.61420305295647	10.345309619446489
0.0	0.3299534339161495	100.0	100.0	100.0	100.0
0.1	0.3299534339161495	99.64686201332098	89.83698388180093	102.06517243446073	90.34819381972996
0.2	0.3299534339161495	98.86349998188861	79.83823639547013	102.68332570005856	80.61400857995045
0.3	0.3299534339161495	97.66358535186004	70.01851704575098	102.49061972619975	70.79892697472411
0.4	0.3299534339161495	96.06036720844786	60.39689322471295	101.59918637765406	60.904558047191905
0.5	0.3299534339161495	94.06714713774662	50.99829637257657	99.99999999999793	50.932689565535426
0.6000000000000001	0.3299534339161495	91.69705699340969	41.85567505556128	97.60122043351427	40.8853668530672
0.7000000000000001	0.3299534339161495	88.96058237225981	33.013876683018196	94.18855397219606	30.765001054568387
0.8	0.3299534339161495	85.85024043652972	24.540308996263853	89.26669719976262	20.574514445037316
0.9	0.3299534339161495	82.20696088520779	16.568137978594773	81.413448089842	10.31760539481712
0.0	0.2906761623151776	100.0	100.0	100.0	100.0
0.1	0.2906761623151776	99.68993754179726	89.85851281489839	101.8668698282032	90.31981625987936
0.2	0.2906761623151776	98.98685079916675	79.86516023165181	102.43172108953632	80.56440980441043
0.3	0.2906761623151776	97.90187697345056	70.03295990463563	102.25956253194877	70.73501850545208
0.4	0.2906761623151776	96.4456731696544	60.37888675203501	101.45157659629997	60.832979491141096
0.5	0.2906761623151776	94.62873326668553	50.925303747664366	100.00000000000104	50.85977340867019
0.6000000000000001	0.2906761623151776	92.46098381778985	41.70191984605703	97.82263510555212	40.81709137980846
0.7000000000000001	0.2906761623151776	89.9490946293482	32.74922171336366	94.72768742545668	30.706927626236887
0.8	0.2906761623151776	87.08136369471686	24.12758244783494	90.2731156418578	20.531704459093213
0.9	0.2906761623151776	83.70087184501591	15.953822928247167	83.19817154617326	10.294492574240108
0.0	0.254201537954826	100.0	100.0	100.0	100.0
0.1	0.254201537954826	99.73002829838326	89.8830850377506	101.67342527509908	90.29607495864795
0.2	0.254201537954826	99.1041568861897	79.89756268977183	102.18481318724119	80.5229374823676
0.3	0.254201537954826	98.13128159939836	70.05486939006418	102.03223612928865	70.68160900581721
0.4	0.254201537954826	96.81979353312454	60.37005881395297	101.30617631934302	60.773189141831296
0.5	0.254201537954826	95.17776123419942	50.863117414287615	100.00000000000104	50.79889310417788
0.6000000000000001	0.254201537954826	93.21239457176209	41.560755168569194	98.04073552098546	40.76010861500602
0.7000000000000001	0.254201537954826	90.92725149807642	32.499467617859004	95.25811569832683	30.658475348954976
0.8	0.254201537954826	88.30761579171798	23.733296177585608	91.26074725103625	20.495993563711863
0.9	0.254201537954826	85.20161011691559	15.363685184313574	84.93917252410913	10.275212283336426
0.0	0.2207935380314265	100.0	100.0	100.0	100.0
0.1	0.2207935380314265	99.76672829877636	89.90931519158768	101.48777346750089	90.27622425942917
0.2	0.2207935380314265	99.21396013470975	79.93319502039574	101.9465752889197	80.488277693805
0.3	0.2207935380314265	98.34866181822875	70.08164366966741	101.81237667390981	70.63699267470409
0.4	0.2207935380314265	97.17729646860684	60.36795295923546	101.16539716441424	60.723263290383855
0.5	0.2207935380314265	95.70589675405411	50.809910315507345	99.99999999999794	50.74807697254366
0.6000000000000001	0.2207935380314265	93.9394428132315	41.43144430663448	98.25190425337249	40.712562845221036
0.7000000000000001	0.2207935380314265	91.87906141910089	32.26538812692642	95.77112109420221	30.61805990240092
0.8	0.2207935380314265	89.50813425293481	23.360125817343715	92.21369884431192	20.466211998496725
0.9	0.2207935380314265	86.68225901679084	14.803226435722342	86.61003879248288	10.259132458774488
0.0	0.1905831617826139	100.0	100.0	100.0	100.0
0.1	0.1905831617826139	99.79981750658158	89.9360576929753	101.31237869721694	90.25963579736708
0.2	0.1905831617826139	99.31522715231344	79.97020300656644	101.72041853833665	80.45932539529312
0.3	0.1905831617826139	98.55157738364213	70.111146486627	101.60322277644704	70.59973751985925
0.4	0.1905831617826139	97.5137341561307	60.37056781426199	101.03133891886742	60.681589706398775
0.5	0.1905831617826139	96.20606926236186	50.764221811264356	99.99999999999588	50.705675002759264
0.6000000000000001	0.1905831617826139	94.63179262232741	41.31345450439253	98.4529916216896	40.67290299330838
0.7000000000000001	0.1905831617826139	92.79022361450141	32.04772559842921	96.25914685494762	30.58435824336923
0.8	0.1905831617826139	90.66381160911446	23.010375489319944	93.11832584664624	20.441383526231522
0.9	0.1905831617826139	88.1175113438356	14.276914913221587	88.18859172503514	10.245726341774976
0.0	0.1635817704427224	100.0	100.0	100.0	100.0
0.1	0.1635817704427224	99.82924565916751	89.96240219368723	101.14912936178465	90.24578104421398
0.2	0.1635817704427224	99.40735181506355	80.00711318083196	101.50902935014541	80.43515259708698
0.3	0.1635817704427224	98.7383444401357	70.14167938028358	101.40735454076761	70.56864274503579
0.4	0.1635817704427224	97.82580042233421	60.37631039631235	100.90568328486765	60.64681822565055
0.5	0.1635817704427224	96.67277466221742	50.72488717065462	100.0	50.67030694192521
0.6000000000000001	0.1635817704427224	95.28112008914515	41.20635875534416	98.64147507269855	40.63983270424278
0.7000000000000001	0.1635817704427224	93.64889281277011	31.84706566591377	96.71617273820856	30.556265210210782
0.8	0.1635817704427224	91.7584084307448	22.68583714262261	93.96388259941838	20.42069285762274
0.9	0.1635817704427224	89.48527589659717	13.788026155588698	89.6578357439362	10.234554448329808
0.0	0.1397014697733453	100.0	100.0	100.0	100.0
0.1	0.1397014697733453	99.85510328789772	89.98766049833347	100.99929432093302	90.23421594967121
0.2	0.1397014697733453	99.49012101294282	80.04280729467439	101.3142897584445	80.41498063167795
0.3	0.1397014697733453	98.90802411050687	70.17194404221365	101.2266097906213	70.54270194585902
0.4	0.1397014697733453	98.11137513587967	60.38394614480218	100.78963712892836	60.61781842132557
0.5	0.1397014697733453	97.10221433344171	50.69097438880128	100.00000000000102	50.64081816575416
0.6000000000000001	0.1397014697733453	95.88139337406679	41.10975834361156	98.81554430661001	40.6122682193717
0.7000000000000001	0.1397014697733453	94.44615798494613	31.663747379581036	97.13791048855475	30.532857157606795
0.8	0.1397014697733453	92.77930817124786	22.38770497588993	94.74284096622713	20.403458538566724
0.9	0.1397014697733453	90.7678397044471	13.338609412696522	91.00635111160804	10.225249607551005
0.0	0.1187787808309128	100.0	100.0	100.0	100.0
0.1	0.1187787808309128	99.8775865462015	90.01134613066034	100.86353741872882	90.22456766798857
0.2	0.1187787808309128	99.56365509086763	80.07648680360006	101.13727859106606	80.39815636645609
0.3	0.1187787808309128	99.06035413056262	70.20099666382188	101.06207700462022	70.52107175721402
0.4	0.1187787808309128	98.36946757685544	60.39254733756497	100.68392541196079	60.59364377466311
0.5	0.1187787808309128	97.4922764604081	50.66172976777514	100.00000000000205	50.61624254626837
0.6000000000000001	0.1187787808309128	96.42892529289372	41.023227498439816	98.97411188206341	40.58930313182806
0.7000000000000001	0.1187787808309128	95.17620933398788	31.49780967663362	97.52182032255962	30.51336170474147
0.8	0.1187787808309128	93.71785808505173	22.11654016971388	95.4508856357449	20.389110533317705
0.9	0.1187787808309128	91.95248352605284	12.929550153932379	92.22816323144365	10.217504649025907
0.0	0.100598342076572	100.0	100.0	100.0	100.0
0.1	0.100598342076572	99.8969617160705	90.03314842598468	100.74197844115005	90.21652323989127
0.2	0.100598342076572	99.62833535618057	80.10763010953163	100.97833928035365	80.38413203748559
0.3	0.100598342076572	99.19564221768243	70.22819700108447	100.91415255245602	70.50304541299256
0.4	0.100598342076572	98.60008285756572	60.40144193330305	100.58882610820363	60.57350160672694
0.5	0.100598342076572	97.8423874631791	50.63653327545497	100.00000000000102	50.595771429975386
0.6000000000000001	0.100598342076572	96.92222739781936	40.94628024205418	99.11676083769659	40.570179063960026
0.7000000000000001	0.100598342076572	95.83622015725766	31.34897353698615	97.86697737760568	30.497132672157406
0.8	0.100598342076572	94.5693155498399	21.872281275142157	96.08664287859045	20.377171748973534
0.9	0.100598342076572	93.03155491779346	12.560696105116698	93.32219402965049	10.211062320220144
0.0	0.0849143067233418	100.0	100.0	100.0	100.0
0.1	0.0849143067233418	99.9135335834995	90.05290342532881	100.63428452156646	90.20982003163752
0.2	0.0849143067233418	99.68472945944868	80.13594586351896	100.83719322219955	80.37244828715924
0.3	0.0849143067233418	99.31464051688458	70.2531553348288	100.78264275890598	70.48803059579498
0.4	0.0849143067233418	98.80404077056718	60.410164894970585	100.50423467498388	60.55672797854721
0.5	0.0849143067233418	98.15327404707585	50.614863906399776	99.99999999999795	50.578727824841096
0.6000000000000001	0.0849143067233418	97.36171795062658	40.878357626339415	99.24364798751803	40.55426133772097
0.7000000000000001	0.0849143067233418	96.42600827213597	31.21665645206199	98.17383356254523	30.48362934213038
0.8	0.0849143067233418	95.3324769863144	21.654294487053154	96.6512271111957	20.367242804865306
0.9	0.0849143067233418	94.00208929857617	12.231018288657966	94.29143930589767	10.205707044349545
0.0	0.0714681090362205	100.0	100.0	100.0	100.0
0.1	0.0714681090362205	99.92761995628406	90.07056390892221	100.53977558152141	90.20423769946576
0.2	0.0714681090362205	99.73352255885007	80.16132570718645	100.71307618278927	80.3627199554182
0.3	0.0714681090362205	99.41841785203543	70.27568047870912	100.66688954513194	70.47553093668503
0.4	0.0714681090362205	98.98277567509581	60.41841373318183	100.42974433933452	60.542766781843405
0.5	0.0714681090362205	98.42667937993477	50.596274353322855	99.99999999999693	50.56454494171688
0.6000000000000001	0.0714681090362205	97.7493452473547	40.81883162801489	99.35538349099004	40.54101878047284
0.7000000000000001	0.0714681090362205	96.94755967501175	31.10001270867549	98.44392439468226	30.472399263017046
0.8	0.0714681090362205	96.0090971888223	21.461455613984263	97.14769526883063	20.358989427366954
0.9	0.0714681090362205	94.86511868491388	11.938785705270904	95.14201976628885	10.201258153918728
0.0	0.0600021391880023	100.0	100.0	100.0	100.0
0.1	0.0600021391880023	99.93953295581069	90.08617065948947	100.45752985291672	90.19959145065056
0.2	0.0600021391880023	99.77545898242089	80.1837994519809	100.60487811130123	80.35462419475822
0.3	0.0600021391880023	99.50824209752929	70.29573154657487	100.56590082240274	70.46513057446248
0.4	0.0600021391880023	99.1381409713345	60.426009492887665	100.36472994325736	60.53115231956723
0.5	0.0600021391880023	98.66507199650603	50.58037357149379	100.00000000000307	50.552748342832786
0.6000000000000001	0.0600021391880023	98.08818405547899	40.767020707937775	99.45290508512316	40.530006938788695
0.7000000000000001	0.0600021391880023	97.4044959931463	30.99799074450139	98.6795647477365	30.463063957013535
0.8	0.0600021391880023	96.60321018821882	21.292253086748612	97.58048755480526	20.352131975444994
0.9	0.0600021391880023	95.62481835270408	11.681739342018867	95.88223132375869	10.197564310974546
0.0	0.0502694820766984	100.0	100.0	100.0	100.0
0.1	0.0502694820766984	99.94956658899343	90.09982656088441	100.38647950367722	90.1957263940141
0.2	0.0502694820766984	99.81129631742012	80.20349496376525	100.5112719455062	80.34789051945485
0.3	0.0502694820766984	99.5854801509305	70.31337543717694	100.4784716374122	70.45648124852573
